client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
f9f38781c83ab108fbfd30258f193e61119ac2f71bd008564e82a77e15f85e4156e8434b5a1d95371c42dd71cf0e234e153192ee815b94375388606c3d362227	common_voice_uz_28893050.mp3	Yo‘q, unaqa vahimali narsani yosh bolalarning oldida aytmang.	0	2				uz	
f9f38781c83ab108fbfd30258f193e61119ac2f71bd008564e82a77e15f85e4156e8434b5a1d95371c42dd71cf0e234e153192ee815b94375388606c3d362227	common_voice_uz_28893055.mp3	Bu yerda faqatgina Rossiyaning Odnoklassniki va Mail chatting ijtimoiy tarmoqlaridan foydalanishga ruxsat berilgan.	0	2				uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893066.mp3	Ha, u voqea hali ham esimda.	2	3	twenties	male		uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893080.mp3	O‘gil taqqa to‘xtadi.	1	2	twenties	male		uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893100.mp3	Istalgan paytda go‘shtini parcha-parcha qilishlari mumkin edi.	0	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893110.mp3	Bir tanada yetuk aql va ta’sirchan qalbning birlashuvi falokatdir.	1	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893118.mp3	Bu ikki so‘z tilimizga forschadan o‘tgan.	1	2	twenties	male		uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893159.mp3	Yuzaki tushuncha.	1	2	twenties	male		uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893191.mp3	E’tiroz bo‘lishi mumkin.	0	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893217.mp3	Futboldagi vaziyatni aytmasam ham bilasizlar.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893227.mp3	Lotincha persona grata atamasi matlub shaxs, ma’qul keladigan kishi ma’nosini beradi.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893232.mp3	O‘g‘illarini uylantirdi.	1	3				uz	
fd8006546d88336e12c9fc3592d033cac2b0178b75ede5825a0ba034ee22adedb76ace0f6eb0e6b46f0a5e314db5adee859b9cb26449987fe124089631bb75d3	common_voice_uz_28893234.mp3	Xo‘sh, ushbu uchrashuvda eng e’tiborga molik vaziyatlar qaysi edi?	1	2				uz	
a1f28c2abf07197fa672b199681cda4432da9090396455f69c21813ff6f043bf4378b46c520ab8fccf09a5d192f2d97fbc2baf84e33d0075289399e96e8a7f14	common_voice_uz_28893246.mp3	Shunday dedim-u narvonga tirmashdim.	0	2				uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893247.mp3	Oddiy xalqqa esa yoʻlda yurish uchun hokimiyatdan ruxsat olib kel deb doʻq urilyapti.	1	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893263.mp3	Qullik va erksizlikni aks ettiruvchi muzeylar, barcha katta shaharlarda mavjud.	0	2	twenties	male		uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893283.mp3	Syujet doim ham filmning sifatini yaxshi qilib qo‘ymaydi.	1	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893286.mp3	Yaramaslarning ishi o‘ngida kelishi uchun oshkora xayriyani ko‘proq qilishlari kerak.	0	2				uz	
23fa231a6951ae22511f173e4502b5d2e48dcef3f08f17f4a90f830d286a30daf6cbd3aed7e8bcf359f20e2e15d53a2cad9fe065e6129a5ab5de56cebe19c4dd	common_voice_uz_28893302.mp3	Islohotlarni eskicha fikrlaydigan kimsalarning miyasini obdon tozalashdan boshlash kerak ekan.	0	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893333.mp3	Davlat va jamoat namoyandalarining tashrifi.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893342.mp3	Chunki yoz paytlari tuproq yoʻl gupillab ketadi.	0	2				uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893348.mp3	Bo‘lmasa, yo‘qsa so‘zlari bilan ham vergul xuddi shu tartibda ishlatiladi.	1	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893354.mp3	Daftar-qalamingiz, yeyishga non-choyingiz, boshingizda boshpanangiz bormi?	0	2	twenties	male		uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893365.mp3	Paxtakor klubi xabariga qaraganda, u vafot etibdi.	1	2	twenties	male		uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893376.mp3	Lekin meni nazarimda Donald Trampning akkaunti qolishi kerak edi	0	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893383.mp3	Chaqimchi, g‘iybatchi va laganbardor bilan do‘stlashish kerakmi?	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893390.mp3	Bunaqa botlar bor-ku, deyishingiz mumkin.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893392.mp3	Shakarga qo‘shimcha to‘lov qo‘yilishi albatta juda yomon yangilik.	0	2				uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893403.mp3	Safar davomida yashash uchun mehmonxona bron qilinganini tasdiqlovchi hujjat.	1	2	twenties	male		uz	
8c45573613c0097edb4d6918343c669bd48e21fac6797d0ab0b1f25fc09e2cdb902b1fe42d77106ec6a223d2817509b90de69692afd7dfae2824e2cdc678ee88	common_voice_uz_28893433.mp3	Barcha hayot asosi suvga borib taqaladi.	0	2				uz	
8c45573613c0097edb4d6918343c669bd48e21fac6797d0ab0b1f25fc09e2cdb902b1fe42d77106ec6a223d2817509b90de69692afd7dfae2824e2cdc678ee88	common_voice_uz_28893439.mp3	Erkinlik shunday muhim va noyob narsaki uni barchamiz himoya qilishimizni va ayashimizni talab etadi.	0	2				uz	
8c45573613c0097edb4d6918343c669bd48e21fac6797d0ab0b1f25fc09e2cdb902b1fe42d77106ec6a223d2817509b90de69692afd7dfae2824e2cdc678ee88	common_voice_uz_28893441.mp3	Iztopar birdaniga to‘xtadi.	0	2				uz	
a970d8ad9e62f611e2baaa7b09374a8af5faf99e236aaaf2ea6f9bfcae060a29ac6bb47f0e5b1abb8e0dcdd3cb58ad51f864d17986912b4b363cb97a287e572e	common_voice_uz_28893444.mp3	Chunki bu fikr mutlaq xato ekanligini hamma yaxshi biladi.	1	2	twenties	female		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893462.mp3	Orasida aynan shunday talaffuz qilinadiganlari ham bor.	1	2				uz	
a970d8ad9e62f611e2baaa7b09374a8af5faf99e236aaaf2ea6f9bfcae060a29ac6bb47f0e5b1abb8e0dcdd3cb58ad51f864d17986912b4b363cb97a287e572e	common_voice_uz_28893491.mp3	Savodli inson gapda ularni o‘z o‘rnida qo‘llay oladi.	1	2	twenties	female		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893576.mp3	Ko‘pchilik o‘ylaydiki, qatag‘onni chetdan kelganlar qilgan deb.	0	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893582.mp3	Livan va Iordaniya yerlaridagi ko‘hna shaharlarda finikiyaliklar o‘zini yagona xalq deb bilmagan.	1	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893641.mp3	Biz o‘zimizga zulm qildik, endi kechir bizni.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893643.mp3	Muhimi, yomon ishlashsa, aholi ularni keyingi safar saylamaydi.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893644.mp3	Uysizlik juda qiyin.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893647.mp3	Afsuski, uning nog‘orasiga o‘ynaganlar ancha-muncha.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893650.mp3	Bugun avvalgidek kitobxonligim yo‘q.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893655.mp3	Yozma manbalarda turli nomlar bilan atalgan.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893660.mp3	Xullas, himoyaning bir necha metrga oldinga chiqishi oqibatida, endi jamoalarda markaziy himoyachilar pleymeykerga aylanishdi.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893667.mp3	Lekin u yo‘q degani emas.	0	2				uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893692.mp3	Eslasam, haligacha ichim tirnaladi.	1	2	twenties	male		uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893697.mp3	Alisher Navoiy o‘lmas Xamsani yozdi.	0	2	twenties	male		uz	
6abdd9f41c73643fd1254f45644e1b2c7c4aed03a733176b2235c6f59a1f706a430215a39b00fc2d69cef1b21e8d6217d6fb8eecaf07f878a217f95810b9792c	common_voice_uz_28893699.mp3	Yangi ishga kirdim.	0	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893769.mp3	Uysizlik juda qiyin.	0	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893803.mp3	Ammo u xotirjam, men kimnidir joyini o‘g‘irlashim shart emas.	0	2				uz	
be801bca63e8e5cb23454598da9b3dab6aa10e75abc51100a42f3f4acb81241d83caa176133fb37dea7b9fa26840856c3a7c84fb80d1c73bbf757f45a01b3c42	common_voice_uz_28893814.mp3	O‘sha qalbimning yoki xotiramning qayeridadir turgan rishta uzildi.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893818.mp3	Muallif uchun bundan-da yoqimli va ilhombaxsh narsa bo‘lmasa kerak.	0	2				uz	
be801bca63e8e5cb23454598da9b3dab6aa10e75abc51100a42f3f4acb81241d83caa176133fb37dea7b9fa26840856c3a7c84fb80d1c73bbf757f45a01b3c42	common_voice_uz_28893819.mp3	Sizga ham qiziq yoki foydali bo‘lishi ehtimoli yo‘q emas.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893824.mp3	Biror kimsa yoki narsa haqidagi yodda, esda saqlangan taassurot.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28893830.mp3	joningni ogʻritib nima qilasan deb oʻylashi mumkin.	1	3				uz	
be801bca63e8e5cb23454598da9b3dab6aa10e75abc51100a42f3f4acb81241d83caa176133fb37dea7b9fa26840856c3a7c84fb80d1c73bbf757f45a01b3c42	common_voice_uz_28893840.mp3	Eng ulkan va eng hayoliy orzularni shoirlar qiladi.	1	2				uz	
be801bca63e8e5cb23454598da9b3dab6aa10e75abc51100a42f3f4acb81241d83caa176133fb37dea7b9fa26840856c3a7c84fb80d1c73bbf757f45a01b3c42	common_voice_uz_28893843.mp3	Endi, siyosatga kelsak.	1	2				uz	
c1987df8bfe35a65cf25356457f3564c56972c6a8ed09f6fba229b6ca5100bca192b16c37e61500031f0fff88eb30f48c02775d430ae90d81bc240e489793926	common_voice_uz_28893859.mp3	Uning siyosiy va harbiy qanotlari bor.	1	2				uz	
c1987df8bfe35a65cf25356457f3564c56972c6a8ed09f6fba229b6ca5100bca192b16c37e61500031f0fff88eb30f48c02775d430ae90d81bc240e489793926	common_voice_uz_28893916.mp3	Insholarga sodda yoki murakkab reja tuzish mumkin.	1	2				uz	
01c2ee2df7f974a1ae1b4b3e780f9f91f6e830e7ad0724b10aca90ddd24b8bbfee49c1fb8b30289aabb5636ad61bfd46d69116b61d912dae078004c9e1e6a70a	common_voice_uz_28893933.mp3	Agar eshitmasa, masofani o‘ttiz qadamga qisqartirasiz.	0	2				uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893983.mp3	Bu yo‘l bilan ular suvdan dehqonchilikda bemalol foydalanish imkoniyatiga ega bo‘lganlar.	1	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893985.mp3	Ulardan boshqa hechkim suza olmasdi bu daryolarda.	0	2	twenties	male		uz	
589f99f0f642368f1bc52cb69bfb34e18a5947cd4668b9d841eb4a741771c04a0a10575d54a714bdb199d0438058180a890bc5dcb6ff12d9294bf7bd5d14ebb3	common_voice_uz_28893987.mp3	Charchaydigan bo‘lsang, seni mingashtirib olamiz, deb oqqushlar unga taskin berishdi.	1	2	twenties	male		uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28894053.mp3	Hashar yo‘li bilan qurilgan to‘qqiz yillik maktabda o‘qiganman.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28894057.mp3	Adabiy janr sanaladigan esse ta’limdagi essedan farq qiladi.	0	2				uz	
01c2ee2df7f974a1ae1b4b3e780f9f91f6e830e7ad0724b10aca90ddd24b8bbfee49c1fb8b30289aabb5636ad61bfd46d69116b61d912dae078004c9e1e6a70a	common_voice_uz_28894060.mp3	Menga bu voqea bir muhim statistik qoyidani eslatdi.	0	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28894072.mp3	Hammaga birday yoqish, persona grata bo‘lish qiyin.	1	2				uz	
8f0bfc1ccecdbe05dac5e27d6d743a1a75d850e02a2378a4031c213ab31a5e3796d7599e340e9fefa8d190c63ee620ce0e8ad69005820ee0e8b673f9f531278a	common_voice_uz_28894080.mp3	Idoralarari hujjat alamshish tizimi vaqtincha ishlamay turibdi.	1	2				uz	
dd3f3302bb67619fcdfbb9b4c137dcb9e0dbfd9e179652fe8c773095497636dae9e0728b1201a30aea2dfe9ca0460ff721d09ba3102fe2d84e1301ac15c18946	common_voice_uz_28894270.mp3	Iste’doli adib hayotida ikki marta xatarli bosqichdan o’tadi.	0	2				uz	
dd3f3302bb67619fcdfbb9b4c137dcb9e0dbfd9e179652fe8c773095497636dae9e0728b1201a30aea2dfe9ca0460ff721d09ba3102fe2d84e1301ac15c18946	common_voice_uz_28894275.mp3	Bu voqealar sodir bo‘lgani haqida keng jamoatchilik faqat perestroyka paytida bilgan.	1	2				uz	
dd3f3302bb67619fcdfbb9b4c137dcb9e0dbfd9e179652fe8c773095497636dae9e0728b1201a30aea2dfe9ca0460ff721d09ba3102fe2d84e1301ac15c18946	common_voice_uz_28894277.mp3	Turklar Sirdaryo va Orol dengizi bo‘ylarigacha cho‘zilgan keng o‘lkalarni egallaydilar.	0	2				uz	
8fc8df97323a1d53e2f21a36f4c3277aae4f198ff1af0c9fc77bb620fb874cad1c32dbdc191aff76b9d687418d6f423ccbf8902909f85a0a1007c2dd425b9276	common_voice_uz_28894334.mp3	Quyida bu haqda gaplashamiz.	1	2				uz	
8fc8df97323a1d53e2f21a36f4c3277aae4f198ff1af0c9fc77bb620fb874cad1c32dbdc191aff76b9d687418d6f423ccbf8902909f85a0a1007c2dd425b9276	common_voice_uz_28894338.mp3	Qirolning oldida shu ikki yo‘l qolgandi.	1	2				uz	
f648988e5d34a3b459a8ee7c2ec6af375513cb9d5e748c61a2328d425a83f5599554ae45865078452659b44fffe55471d2b5bf8f70dfac20b935cf84baf1ea54	common_voice_uz_28894386.mp3	Ro‘yo so‘zi o‘zbek tilida tush ma’nosida qo‘llanishi mumkin.	0	2				uz	
8fc8df97323a1d53e2f21a36f4c3277aae4f198ff1af0c9fc77bb620fb874cad1c32dbdc191aff76b9d687418d6f423ccbf8902909f85a0a1007c2dd425b9276	common_voice_uz_28894393.mp3	mehnat huquqi va kadrlar bilan ishlash borasida aniq bir tizim yo‘lga qo‘yilmagan.	0	2				uz	
8fc8df97323a1d53e2f21a36f4c3277aae4f198ff1af0c9fc77bb620fb874cad1c32dbdc191aff76b9d687418d6f423ccbf8902909f85a0a1007c2dd425b9276	common_voice_uz_28894462.mp3	Bizning armiyadagi sharoitlar juda yaxshi	1	2				uz	
8fc8df97323a1d53e2f21a36f4c3277aae4f198ff1af0c9fc77bb620fb874cad1c32dbdc191aff76b9d687418d6f423ccbf8902909f85a0a1007c2dd425b9276	common_voice_uz_28894465.mp3	Hamma madaniyat bilan haydaydi, chorrahalarda mashina signalini umuman eshitmaysiz.	1	2				uz	
3d188f2730f5fd94ebe38624deac0256a96c65b49210d7f0a6c067b951637e592ab7ae160d255a09e1ca5efc955a7504bebc3d973e5e3e70fb116505f22466d2	common_voice_uz_28894541.mp3	Men yomon kitob o‘qimayman, yaxshi kitoblarni topib, saralab o‘qiyman.	0	2	teens	male		uz	
3d188f2730f5fd94ebe38624deac0256a96c65b49210d7f0a6c067b951637e592ab7ae160d255a09e1ca5efc955a7504bebc3d973e5e3e70fb116505f22466d2	common_voice_uz_28894594.mp3	Allohdan qalb hozir bo‘lmagan namozdan panoh tilayman.	1	2	teens	male		uz	
3d188f2730f5fd94ebe38624deac0256a96c65b49210d7f0a6c067b951637e592ab7ae160d255a09e1ca5efc955a7504bebc3d973e5e3e70fb116505f22466d2	common_voice_uz_28894596.mp3	Soxta hujjatlar taqdim qilinishi mamlakatga kirishga taqiq qo‘yilishiga sabab bo‘lishi mumkin.	1	2	teens	male		uz	
02a3ae4a6229dc04749f4687243ed3e4c3c6e8da33049a93be26c66c6abf533ce065b2f702a6e36a6bd8492dcf3d10a18c2c57192940297a53860d9bfc1a737b	common_voice_uz_28894651.mp3	Tez kunda o‘zbekcha subtitrlarni qo‘yamiz.	1	2	teens	male		uz	
72f41c6b4733d93836e0def2d211362ac6db2632ea326ac43a6e754cf6e86e717a6f779f34a81ba139ad852806707c453cb883e08307e4435c456e0dfe3b0f72	common_voice_uz_28894680.mp3	Bizning ertangi sudyalarimiz.	1	2	teens	female		uz	
72f41c6b4733d93836e0def2d211362ac6db2632ea326ac43a6e754cf6e86e717a6f779f34a81ba139ad852806707c453cb883e08307e4435c456e0dfe3b0f72	common_voice_uz_28894683.mp3	Birinchi maoshingizni keltirib berib, otangizning duosini olgansizmi?	0	2	teens	female		uz	
a429b01795c3167733d0896858edcc8e887ef2fb05e38508991f57f1c4293ae778bf7deca630aa007e9f3a4ee134f2bdd70f5e47df2de8d79c043d2c0740a325	common_voice_uz_28894743.mp3	Masalan, biror faoliyatga ruxsat beruvchi tashkilot.	0	2				uz	
a429b01795c3167733d0896858edcc8e887ef2fb05e38508991f57f1c4293ae778bf7deca630aa007e9f3a4ee134f2bdd70f5e47df2de8d79c043d2c0740a325	common_voice_uz_28894748.mp3	Bunday qilishiga sabab, Moskva Armanistonning boshqa iloji yo‘qligini aniq ko‘rsatganidir.	0	2				uz	
f2e0d47668049765218d07a055ad6919235f0facdd755edc55a2f65d2aa28a32bdf2ddbfdf1db90f92006191477aa7a157485e0d72816e0cfdd0072bafa6418f	common_voice_uz_28894756.mp3	Toshkent shahri aholisi nega urug‘-aymog‘ini bilmasligi quyidagi sabablar bilan tushuntiriladi.	0	2				uz	
5558b69cfbf1d499f256fb501450061479fd09c926e6cdd7314f740e7a92a7d292c0ac13ea70a8121aa2c320edd36cee2dd5fd037f4442a96709cafc3da51b52	common_voice_uz_28894842.mp3	E’tiborga olish joizki, test parvozdan avval olingan bo‘lishi zarur.	0	2				uz	
02a3ae4a6229dc04749f4687243ed3e4c3c6e8da33049a93be26c66c6abf533ce065b2f702a6e36a6bd8492dcf3d10a18c2c57192940297a53860d9bfc1a737b	common_voice_uz_28894883.mp3	Nima balo, ayolimning qulog‘i tom bitganmi?	0	2	teens	male		uz	
1516f4c92b5bd69767b7c2c0bcf153aa98d4849f65a79649781dd73a117ac15fe6380cc6f6f6985990247ce920c537a2f7ac9027f455e6834ebffa2bb1ccdfb6	common_voice_uz_28894908.mp3	Kitob o‘qimaysan, lekin internetda boshqalarga aql o‘rgatasan.	0	2				uz	
02a3ae4a6229dc04749f4687243ed3e4c3c6e8da33049a93be26c66c6abf533ce065b2f702a6e36a6bd8492dcf3d10a18c2c57192940297a53860d9bfc1a737b	common_voice_uz_28895079.mp3	Gilam qoqayotgan odamning maqsadi gilamni urish emas, uni changdan tozalashdir.	1	2	teens	male		uz	
02a3ae4a6229dc04749f4687243ed3e4c3c6e8da33049a93be26c66c6abf533ce065b2f702a6e36a6bd8492dcf3d10a18c2c57192940297a53860d9bfc1a737b	common_voice_uz_28895116.mp3	Nima uchun?	0	2	teens	male		uz	
02a3ae4a6229dc04749f4687243ed3e4c3c6e8da33049a93be26c66c6abf533ce065b2f702a6e36a6bd8492dcf3d10a18c2c57192940297a53860d9bfc1a737b	common_voice_uz_28895152.mp3	Odamlar quyidagicha o‘ylaydilar.	1	2	teens	male		uz	
02a3ae4a6229dc04749f4687243ed3e4c3c6e8da33049a93be26c66c6abf533ce065b2f702a6e36a6bd8492dcf3d10a18c2c57192940297a53860d9bfc1a737b	common_voice_uz_28895163.mp3	Ikki hafta oldin Kobul universiteti professori o‘ldirildi.	0	2	teens	male		uz	
783e20904123036c1d934a520f8507e4f39625565657f45b2e55154fe95771cb6c4d1a71813b292addb558ee0331cead468d79cba66a98fbab497fc0ce4bb31c	common_voice_uz_28895180.mp3	Jon Rokfeller esini tanigandan beri har bir xarajatini tiyin-tiyinigacha yozib borgan.	1	2				uz	
3d188f2730f5fd94ebe38624deac0256a96c65b49210d7f0a6c067b951637e592ab7ae160d255a09e1ca5efc955a7504bebc3d973e5e3e70fb116505f22466d2	common_voice_uz_28895306.mp3	Yengil shabada daraxtlarni mayin shovullatadi.	0	2	teens	male		uz	
